"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","opt_status","opt_value"
14886,"DE",TRUE,"beta",6638,0.18830973,16.418983,0.22564608,0.235271508319321,4.26571925231947,2.06892875307124,2.15718344559889,4.26571926916214,3.07417582417582,5.93948419708922,40.9735791808047,0.971248547901272,30,24,6,88,86,2.27272724690083,0,61.2430000000001,61.041,370,1111,0,28.9020146520147
12859,"DE",TRUE,"beta",5855,0.16105892,20.353777,0.26453418,0.27191217407701,2.78905132377199,2.32357519782313,2.38838090288184,2.78905133311492,2.77472527472527,5.35703296590587,37.4904824024509,0.965388879349938,55,44,11,71,77,8.45070410632811,0,140.783,140.298,920,2761,0,22.0741758241758
14796,"DE",TRUE,"beta",8469,0.1513756,15.041258,0.42051288,0.421235368347182,0.171811228579669,3.98326115373686,3.9901048436789,0.17181122894512,2.40934065934066,5.60244255993425,17.0773047876423,0.992393301671004,30,27,3,180,168,6.66666662962963,0,93.7080000000001,93.3119999999999,510,1531,0,34.8745421245421
5598,"DE",TRUE,"beta",9747,0.10003078,6.859318,0.6306036,0.602305048594739,4.48753406424981,2.75062674980148,2.62719143722803,4.48753406973461,2.13186813186813,6.39281877329022,10.4247802928753,0.99529438994906,24,23,1,286,291,1.74825174213898,0,51.278,51.0579999999999,330,991,0,36.8104395604396
9052,"DE",TRUE,"beta",9336,0.11257498,11.289892,0.7641048,0.748585239481658,2.03107747759611,3.54957285774218,3.47747828278336,2.03107747968202,2.44505494505495,6.42496846530937,18.7514461939212,0.99391098357128,23,22,1,249,269,8.03212848179868,0,59.0070000000001,58.766,370,1111,0,33.6153846153846
15324,"DE",TRUE,"beta",7450,0.14214765,8.558053,0.36120108,0.363634244636051,0.673631604123171,2.36638005076827,2.38232073470804,0.673631605703476,2.40934065934066,6.14231405726067,16.2103765122436,0.987940007410902,25,25,0,173,156,9.82658953857463,0,53.404,53.221,380,1141,0,36.1135531135531
8952,"DE",TRUE,"beta",6187,0.20219816,18.643919,1.0609306,1.07566784721691,1.38908682651043,4.96219063850733,5.03111977503814,1.3890868275398,2.40384615384615,6.0753058078866,19.3336462678564,0.986000023955517,21,22,1,150,158,5.33333329777778,0,33.572,33.45,310,931,0,28.6501831501831
5800,"DE",TRUE,"beta",8195,0.10970104,19.789732,0.51184565,0.524028947175079,2.38026779191657,2.60492249799864,2.66692662934403,2.38026779565318,3.19505494505495,6.25532739983455,31.0680490884261,0.981258755830417,46,42,4,114,115,0.877192974761465,0,103.506,103.149,530,1591,0,33.4954212454212
6084,"DE",TRUE,"beta",7665,0.019960862,6.109977,0.25642943,0.243683257811217,4.97063544503312,1.29107818333321,1.22690339327909,4.97063546056715,3,4.79239324002455,62.6436749435424,0.902992051759287,81,74,7,39,32,17.9487174884944,0,81.5110000000001,81.245,330,991,0,20.9249084249084
18019,"DE",TRUE,"beta",7619,0.068119176,17.094963,0.27057597,0.281299719173871,3.96330432973687,2.70580082817259,2.81303994994594,3.96330434291978,3.26923076923077,6.16485965010514,33.11059672478,0.975610781127477,58,58,0,104,108,3.8461538091716,0,154.837,154.267,770,2311,0,31.8489010989011
15342,"DE",TRUE,"beta",6036,0.32670644,8.427841,0.41180745,0.404215420851575,1.84358712548516,1.90827909842441,1.8730983105621,1.84358712899588,1.67032967032967,4.90178258672011,18.2965957544376,0.992269226685018,2,3,1,210,200,4.76190473922903,0,38.999,38.867,410,1231,0,19.0210622710623
19000,"DE",TRUE,"beta",8747,0.08974505,6.598606,0.32100976,0.313924705795538,2.20711488099007,1.4554224899554,1.42329964349825,2.20711488634913,2.30769230769231,5.30446629147199,20.4956140636348,0.983227658995402,25,18,7,112,103,8.03571421396684,0,84.8579999999999,84.58,430,1291,0,25.3250915750916
16532,"DE",TRUE,"beta",8469,0.16471839,9.313754,0.7941591,0.789380090420111,0.601769793215455,4.76391892402592,4.73525109893176,0.60176979384689,2.48351648351648,7.68829565702894,15.3705985861645,0.992860729075972,20,18,2,314,315,0.318471336565378,0,48.326,48.146,370,1111,0,35.2783882783883
7877,"DE",TRUE,"beta",6934,0.090424,14.30542,0.38391516,0.375605234166835,2.164521404031,3.09197478104867,3.0250483249313,2.16452140896899,2.8489010989011,6.02490253443577,26.1015209672471,0.982438938107569,37,46,9,117,125,6.83760677916575,0,87.3710000000001,87.048,580,1741,0,29.1620879120879
2277,"DE",TRUE,"beta",7900,0.24531646,14.617624,0.4920889,0.511851532474766,4.01606954243538,2.02263362044747,2.10386399339839,4.01606954861109,2.95879120879121,6.71700319101695,30.2350830611631,0.985026256924153,11,18,7,147,147,0,0,50.318,50.1230000000001,320,961,0,34.9432234432234
6428,"DE",TRUE,"beta",8362,0.23558958,6.4209747,0.22172754,0.225435504810073,1.67230682907034,1.00716236520486,1.02400521029397,1.6723068349521,1.92307692307692,5.44250669461041,22.6763612478055,0.989464354573694,2,2,0,281,253,9.96441277592736,0,40.418,40.282,240,721,0,22.2115384615385
8246,"DE",TRUE,"beta",8149,0.071419805,7.939395,0.70832986,0.663005729257347,6.39873217806539,3.27261528783316,3.06320940005066,6.3987321851437,2.50274725274725,7.11657251741345,12.0889161341352,0.991073403551549,26,26,0,254,235,7.48031493117986,0,61.046,60.821,460,1381,0,31.4972527472527
17622,"DE",TRUE,"beta",8124,0.11582964,20.397593,0.5422802,0.555923676819054,2.51594596186524,2.91993737978309,2.99340142651421,2.51594596564316,3.17582417582418,6.27965492157538,33.1062298339791,0.982799694955371,45,38,7,141,117,17.0212764750264,0,88.781,88.431,460,1381,0,39.6208791208791
4371,"DE",TRUE,"beta",6706,0.17849687,13.92457,0.4649339,0.50334522590378,8.26167457807729,4.07542894509398,4.4121276229226,8.26167459381968,2.19230769230769,5.51421738840549,20.5712521974172,0.990355211474328,27,28,1,164,168,2.4390243753718,0,43.672,43.474,340,1021,0,27.0467032967033
6959,"DE",TRUE,"beta",6491,0.12940995,9.170139,0.23131771,0.221828140057187,4.10239661363968,2.39726252129182,2.29891730437314,4.10239662966329,2.80769230769231,6.47946884269972,24.4714169040774,0.976846418040336,40,38,2,126,115,8.73015866087176,0,52.573,52.393,380,1141,0,28.0375457875458
9565,"DE",TRUE,"beta",5984,0.112967916,6.8760514,0.5451035,0.525619421304583,3.57438149996717,2.20826302330049,2.12933127818022,3.57438150490578,1.84065934065934,4.76652706063652,15.3715809190582,0.990120551420536,22,22,0,148,134,9.45945939554419,0,81.677,81.38,850,2551,0,19.6071428571429
7089,"DE",TRUE,"beta",7933,0.042480778,20.31782,0.4019132,0.403081075729213,0.290579091780844,3.09043282939172,3.09941298106181,0.290579092409806,3.42857142857143,6.18621295860648,37.0116935586562,0.978624303086213,78,70,8,106,104,1.88679243503026,0,71.436,71.188,350,1051,0,34.5595238095238
9901,"DE",TRUE,"beta",9686,0.10417097,13.95816,0.25334072,0.242727392924425,4.18934904490727,2.03950884670474,1.95406670197725,4.1893490593896,3.88736263736264,7.30967295310253,35.6027219782285,0.974195921440255,42,43,1,106,114,7.54716974012104,0,204.487,203.747,820,2461,0,34.3406593406593
6829,"DE",TRUE,"beta",7864,0.08456256,11.905107,0.40772682,0.4204799907258,3.1278714249216,2.61352355952211,2.69527121632449,3.12787143139629,2.87912087912088,6.91828283337978,21.2373353060118,0.982629944532992,42,40,2,140,162,15.7142856020408,0,54.778,54.566,340,1021,0,30.9413919413919
1162,"DE",TRUE,"beta",6132,0.18330072,20.908175,0.38426962,0.388303939598116,1.04986691053466,4.38589249410945,4.43193852825656,1.0498669130274,2.75824175824176,5.92304124436236,30.2721858420479,0.97905778274377,38,36,2,105,108,2.85714282993197,0,58.6319999999999,58.4119999999999,420,1261,0,22.6080586080586
2864,"DE",TRUE,"beta",9399,0.21140547,10.850227,0.3867234,0.361540298102896,6.51191570822577,4.16506891495696,3.89384313732411,6.51191572350101,2.46703296703297,6.98507042134929,15.0789362258173,0.992744701751544,21,19,2,239,230,3.76569036081301,0,94.141,93.7979999999999,520,1561,0,35.4862637362637
17034,"DE",TRUE,"beta",9610,0.13621227,14.978206,0.32579803,0.31857953576429,2.21563470274925,1.5825451404544,1.5474817210282,2.21563470814984,3.28571428571429,6.32238305328991,34.9760428229109,0.975302978686215,18,38,20,100,102,1.99999998,0,95.199,94.867,370,1111,0,31.5906593406593
9618,"DE",TRUE,"beta",7679,0.01354343,18.251013,0.69474447,0.61700124917481,11.1901892091762,4.66988518813553,4.14731619897969,11.1901892228869,3.18131868131868,6.68687413626769,30.5073176841915,0.984524541865842,67,58,9,150,160,6.66666662222222,0,47.049,46.85,260,781,0,39.0576923076923
13160,"DE",TRUE,"beta",7899,0.15280415,19.443983,0.5580932,0.521000573009357,6.64631407875599,4.38524186659729,4.09378491850789,6.64631408914935,2.67857142857143,5.61517762677369,26.9329049737034,0.989835273220843,37,34,3,165,154,6.66666662626263,0,43.3680000000001,43.1969999999999,260,781,0,37.9505494505495
7552,"DE",TRUE,"beta",8625,0.14527537,18.325848,1.1058555,1.10213036434457,0.336855552290239,4.8295610377314,4.81329239320984,0.336855552525114,2.66483516483516,6.61333983220761,24.1974223128655,0.991188980964595,30,26,4,209,219,4.78468897232206,0,97.4940000000001,97.087,610,1831,0,34.1364468864469
7747,"DE",TRUE,"beta",8247,0.039650783,12.491634,0.5556419,0.53935225916634,2.93167970312236,3.41898697935527,3.31875323184872,2.9316797075411,3.00549450549451,7.0262459299495,19.3213084003025,0.986931231773688,39,43,4,182,188,3.29670327858954,0,94.548,94.231,570,1711,0,37.4798534798535
13540,"DE",TRUE,"beta",5580,0.026523298,15.779452,1.0171089,1.03368612077364,1.6298373514711,4.96295383292973,5.04384190831461,1.62983735274513,2.6043956043956,6.40097863396899,25.9737640382601,0.981554026968359,40,38,2,141,156,10.6382977968915,0,90.866,90.559,880,2641,0,25.6263736263736
14812,"DE",TRUE,"beta",5930,0.3028668,4.69182,0.9000145,0.843158497047293,6.31723187676807,4.61520880637393,4.32365536415433,6.31723188241832,1.45604395604396,5.68978262973432,7.43826783025248,0.995644089063486,7,9,2,359,361,0.557103062515033,0,29.4690000000001,29.3630000000001,430,1291,0,19.3891941391941
10202,"DE",TRUE,"beta",9257,0.16322783,18.960009,0.4647877,0.463804806702855,0.211471451381057,4.60522889623772,4.59549015183048,0.211471451790115,3.51923076923077,7.63072879730514,26.7665892864694,0.98683477558807,34,36,2,182,186,2.19780218572636,0,106.068,105.684,510,1531,0,39.7161172161172
11060,"DE",TRUE,"beta",6391,0.08715381,9.732635,0.40631717,0.413201089410554,1.6942231098952,4.09630982238564,4.16571045022021,1.6942231136513,2.56868131868132,6.82493006042335,13.4183409341899,0.984991412778543,29,30,1,168,195,16.0714284757653,0,52.7439999999999,52.5450000000001,440,1321,0,29.7967032967033
15323,"DE",TRUE,"beta",8049,0.17741334,14.485987,0.4965452,0.487626290289732,1.79619291301298,2.05249714701999,2.01563033865117,1.79619291575523,3.15659340659341,6.6561959898237,35.3185251082996,0.981245625597281,27,29,2,131,115,12.2137403647806,0,116.178,115.76,670,2011,0,34.6382783882784
18451,"DE",TRUE,"beta",5804,0.3289111,10.259426,0.30352134,0.326250966669951,7.48864201609835,1.84253889471829,1.98052003700572,7.48864203670659,1.82692307692308,4.80698895954035,15.1496296592293,0.989480828043245,2,3,1,166,158,4.81927707940195,0,31.575,31.455,310,931,0,23.985347985348
6987,"DE",TRUE,"beta",8963,0.06259065,16.38166,0.3524733,0.348679380340343,1.0763707914595,1.73808836035604,1.71938008486233,1.076370793894,3.74725274725275,5.97292425666224,47.3435660925603,0.960686458063709,32,40,8,66,72,9.09090895316805,0,75.7,75.425,280,841,0,30.2454212454212
18874,"DE",TRUE,"beta",6486,0.20921986,17.311665,0.6547761,0.655078452013863,0.0461763973060727,4.92119339537911,4.92346582519703,0.0461763973672179,2.51098901098901,6.10080160468936,25.3198371540229,0.987060349874183,23,30,7,157,150,4.45859869771593,0,85.185,84.867,680,2041,0,29.1538461538462
1355,"DE",TRUE,"beta",6726,0.022896223,7.576878,0.22939563,0.218907093631352,4.57224765917541,3.01111943319519,2.87344359479578,4.57224767758866,3.1456043956044,6.70103321539642,29.3423188872613,0.976474135178469,55,61,6,131,119,9.16030527358546,0,63.938,63.695,390,1171,0,33.7921245421245
13908,"DE",TRUE,"beta",5353,0.3336447,13.761789,0.42131254,0.392630796204033,6.80771185398139,2.16682904114574,2.01931756330603,6.80771186699795,2.02472527472527,5.11918391504388,22.3529826123462,0.986664923139997,2,2,0,134,119,11.1940297672087,0,26.463,26.371,270,811,0,20.71336996337
8816,"DE",TRUE,"beta",5649,0.09665427,10.142811,0.58725095,0.627858551673302,6.91486350156657,3.07581783100958,3.28850643594291,6.9148635110934,2.16483516483516,5.79882519363824,15.6457783973365,0.986427891344392,22,26,4,145,151,4.1379310059453,0,52.71,52.528,560,1681,0,27.9285714285714
7167,"DE",TRUE,"beta",9805,0.06313106,16.19221,0.8546626,0.810588858940591,5.15685850859052,3.53192750929491,3.34979100480148,5.15685851316425,2.81043956043956,6.19575359721177,21.0476843124674,0.992250531298951,35,42,7,195,194,0.512820510190664,0,108.781,108.371,540,1621,0,41.2838827838828
18463,"DE",TRUE,"beta",9028,0.08130261,16.558031,0.61745256,0.590367976043339,4.38650443246945,4.75350150191394,4.54498894749729,4.38650443865086,2.92032967032967,6.64090719342232,22.8721562395302,0.990700482521465,35,36,1,202,205,1.48514850749926,0,158.484,157.806,800,2401,0,42.8782051282051
8310,"DE",TRUE,"beta",8117,0.124923,20.78283,0.14954935,0.143371940491484,4.1306829265453,1.20320068058572,1.15350027516835,4.13068295073308,2.88736263736264,4.56485619575383,51.4756647880823,0.943530766728597,10,5,5,50,51,1.99999996,0,107.191,106.856,340,1021,0,20.7875457875458
8349,"DE",TRUE,"beta",9735,0.12080123,17.005651,0.56569135,0.557116459347244,1.51582495252886,3.11371388742583,3.06651543528643,1.51582495472163,3.45604395604396,7.66395875095004,27.3679075924723,0.985807062214616,39,42,3,172,174,1.16279069091401,0,71.006,70.735,340,1021,0,40.6895604395604
16611,"DE",TRUE,"beta",9248,0.14749135,10.042495,0.21425474,0.21966467601832,2.5250017773562,2.01733751423757,2.06827532256508,2.5250017878896,3.08516483516484,6.71250268586109,30.8020912095627,0.984999371945304,2,31,29,136,146,7.35294112240484,0,78,77.728,360,1081,0,32.8910256410256
12788,"DE",TRUE,"beta",5466,0.26399562,4.8032036,0.4773742,0.480957028648298,0.750528336217654,3.7999697355137,3.82848958520617,0.750528337592346,1.39285714285714,5.09821127865041,11.2717642472971,0.994341249233441,12,2,10,240,249,3.749999984375,0,38.3320000000001,38.184,510,1531,0,16.2600732600733
9002,"DE",TRUE,"beta",6943,0.095779926,4.1655517,0.54400784,0.494256178138928,9.14539425932132,2.27312165972929,2.06523572157088,9.14539427210919,1.44505494505495,4.31391818534961,10.6582849355373,0.995246928832037,16,17,1,195,207,6.15384612228797,0,45.2660000000001,45.1,450,1351,0,20.1153846153846
3901,"DE",TRUE,"beta",7935,0.20365469,12.867635,0.45026883,0.455690923402346,1.20419025902896,1.93740725897747,1.96073732851961,1.20419026108178,2.53021978021978,5.69822605902751,23.7648695455436,0.988050619105966,18,24,6,135,144,6.66666661728395,0,34.9150000000002,34.768,220,661,0,25.9578754578755
10765,"DE",TRUE,"beta",8559,0.19534992,19.866026,0.35715804,0.353396108655617,1.05329599575854,3.5663998475814,3.52883510068891,1.0532959984123,2.98626373626374,6.19353615553265,32.4414842546461,0.987457839612417,22,43,21,138,140,1.44927535181685,0,165.773,165.142,800,2401,0,35.6465201465201
5814,"DE",TRUE,"beta",5714,0.2982149,19.4102,0.08329877,0.0783240641736327,5.97212391809158,1.15294298232137,1.08408779788559,5.97212398460691,2.64010989010989,4.90878333664808,50.9686453681795,0.958472675058229,2,4,2,89,89,0,0,89.944,89.644,460,1381,0,20.3708791208791
6220,"DE",TRUE,"beta",9989,0.03383722,16.233206,0.10932197,0.103553475549168,5.27661036300948,1.03613616130602,0.981463292743545,5.27661040618359,2.54395604395604,3.40490919018505,58.3165326087989,0.797786434060618,3,3,0,28,33,17.8571422193878,0,100.741,100.404,270,811,0,12.0815018315018
563,"DE",TRUE,"beta",5792,0.049723756,12.705794,0.24658751,0.249463606149505,1.16635921172237,1.84700309692044,1.86854578776953,1.16635921582089,2.70054945054945,4.82068573846201,33.1638743947667,0.952983395889714,67,75,8,63,55,12.6984124968506,0,37.588,37.4599999999998,240,721,0,22.0869963369963
7298,"DE",TRUE,"beta",7905,0.18418722,18.904625,0.26157033,0.271185976128133,3.67612262880575,2.32094636142405,2.40626719614499,3.67612264127591,3.36263736263736,6.60752152167064,33.6043901307906,0.975389300825378,41,42,1,104,114,9.61538452292899,0,116.097,115.653,570,1711,0,35.3315018315018
16066,"DE",TRUE,"beta",5973,0.23489034,19.234262,0.9174177,0.95277857392172,3.85439193980844,4.02376395987577,4.17885559379119,3.85439194305189,2.34065934065934,5.70280439976491,28.2308324983705,0.985316493213854,27,14,13,137,129,5.83941601577069,0,77.914,77.645,730,2191,0,26.8351648351648
